"code","name","market","industry","stage","deepVerified","provisionalCandidate","templateLike","formalPlan","financialStatementSource","administrativeDocument","pageEvidence","genericMetricFields","specificMetricFields","progressConnected","withinThreeYears","phaseScore","document","planPublishedDate","sourceUrl","templatePatternIds"
"3135","マーケットエンタープライズ","Standard","小売業","core","false","true","true","true","false","false","4","3","0","true","true","90","2023年6月期決算および中期経営計画ローリング説明会 書き起こし資料公開のお知らせ","2023-08-15","https://www2.jpx.co.jp/disc/31350/140120230815542892.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3137","ファンデリー","Standard","小売業","core","false","true","true","true","false","false","5","2","0","true","true","106","事業計画及び成長可能性に関する事項","2025-06-30","https://www2.jpx.co.jp/disc/31370/140120250630504761.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3138","富士山マガジンサービス","Standard","小売業","core","false","true","true","true","false","false","3","3","0","true","true","96","事業計画及び成長可能性に関する事項","2025-02-14","https://www2.jpx.co.jp/disc/31380/140120250213572309.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3139","ラクト・ジャパン","Prime","卸売業","core","false","true","true","true","false","false","3","5","0","true","true","101","中期経営計画「NEXT-LJ 2028」策定のお知らせ","2026-01-14","https://www2.jpx.co.jp/disc/31390/140120260106529454.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3140","BRUNO","Growth","卸売業","core","false","true","true","true","false","false","4","4","0","true","true","106","事業計画及び成長可能性に関する事項","2026-02-12","https://www2.jpx.co.jp/disc/31400/140120260212555857.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3143","オーウイル","Standard","卸売業","core","false","false","true","false","true","false","4","5","0","true","true","27","2026年3月期 決算短信〔日本基準〕(連結)","2026-05-11","https://www2.jpx.co.jp/disc/31430/140120260511521483.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3148","クリエイトSDホールディングス","Prime","小売業","core","false","false","true","false","true","false","5","5","0","true","true","32","2026年5月期 決算短信〔日本基準〕(連結)","2026-07-13","https://www2.jpx.co.jp/disc/31480/140120260709590801.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3150","グリムス","Prime","電気・ガス業","core","false","false","true","false","true","false","4","4","0","true","true","27","2026年3月期決算短信補足資料","2026-05-15","https://www2.jpx.co.jp/disc/31500/140120260515536017.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3151","バイタルケーエスケー・ホールディングス","Prime","卸売業","core","false","true","false","true","false","false","3","0","5","true","true","167","中期経営計画2027 Move on to the Next Stage","2025-04-17","https://www.vitalksk.co.jp/ir/management/plan2027/",""
"3153","八洲電機","Prime","卸売業","core","false","true","true","true","false","false","4","4","0","true","true","107","中期経営計画の策定に関するお知らせ","2026-04-28","https://www2.jpx.co.jp/disc/31530/140120260427511525.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3154","メディアスホールディングス","Prime","卸売業","core","false","false","true","false","true","false","4","5","0","true","true","26","2026年6月期中間決算説明資料","2026-02-09","https://www2.jpx.co.jp/disc/31540/140120260209551872.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3156","レスター","Prime","卸売業","core","false","true","true","true","false","false","3","4","0","true","true","97","中期経営計画の見直しに関するお知らせ","2025-05-29","https://www2.jpx.co.jp/disc/31560/140120250529572476.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3157","ジオリーブグループ","Standard","卸売業","core","false","true","true","true","false","false","4","5","0","true","true","107","(訂正)「中期経営計画策定に関するお知らせ」の一部訂正について","2026-05-25","https://www2.jpx.co.jp/disc/31570/140120260525546557.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3159","丸善CHIホールディングス","Standard","小売業","core","false","true","true","true","false","false","5","5","0","true","true","110","中期経営計画の見直しに関するお知らせ","2026-03-13","https://www2.jpx.co.jp/disc/31590/140120260313581744.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3160","大光","Standard","卸売業","core","false","false","true","false","true","false","4","4","0","true","true","28","2026年5月期 決算説明資料","2026-07-14","https://www2.jpx.co.jp/disc/31600/140120260713592463.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3161","アゼアス","Standard","卸売業","core","false","true","true","true","false","false","4","5","0","true","false","84","中期経営計画策定に関するお知らせ","2023-07-13","https://www2.jpx.co.jp/disc/31610/140120230713521480.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3166","OCHIホールディングス","Standard","卸売業","core","false","true","true","true","false","false","3","2","0","true","false","80","中期経営計画策定に関するお知らせ","2022-05-10","https://www2.jpx.co.jp/disc/31660/140120220509535961.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3167","TOKAIホールディングス","Prime","卸売業","core","false","true","true","true","false","false","2","5","0","true","false","76","TOKAIグループ「中期経営計画2025」について","2023-05-09","https://www2.jpx.co.jp/disc/31670/140120230508560324.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3168","MERF","Standard","卸売業","core","false","false","true","false","true","false","4","5","0","true","true","24","2025年8月期 決算説明資料(株主懇談会資料)","2025-11-20","https://www2.jpx.co.jp/disc/31680/140120251120506615.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3169","ミサワ","Standard","小売業","core","false","false","true","false","true","false","3","3","0","true","true","24","2027年1月期第1四半期決算短信〔日本基準〕(非連結)","2026-06-12","https://www2.jpx.co.jp/disc/31690/140120260612569162.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3172","ティーライフ","Standard","小売業","core","false","false","true","false","true","false","4","4","0","true","true","26","2026年7月期 第2四半期(中間期)決算説明資料","2026-03-05","https://www2.jpx.co.jp/disc/31720/140120260217563979.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3173","Cominix","Standard","卸売業","core","false","false","true","true","true","false","3","5","0","true","true","52","2025年3月期 決算説明会資料及び新中長期経営計画ローリングプラン(FY76-FY80)の進捗状況","2025-05-26","https://www2.jpx.co.jp/disc/31730/140120250526564555.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3174","ハピネス・アンド・ディ","Standard","小売業","core","false","true","true","true","false","false","2","2","0","true","true","93","2025年8月期通期連結・個別業績予想の修正及び中期経営計画数値の取下げに関するお知らせ","2025-04-14","https://www2.jpx.co.jp/disc/31740/140120250411513606.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3175","エー・ピーホールディングス","Standard","小売業","core","false","true","true","true","false","false","6","5","0","true","true","111","中期経営計画の策定に関するお知らせ","2026-05-29","https://www2.jpx.co.jp/disc/31750/140120260529555629.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3176","三洋貿易","Prime","卸売業","core","false","true","true","true","false","false","2","2","0","true","true","96","長期経営計画「SANYO VISION 2028」達成に向けた組織改編および担当役員設置に関するお知らせ","2025-11-10","https://www2.jpx.co.jp/disc/31760/140120251107591498.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3177","ありがとうサービス","Standard","小売業","core","false","false","true","false","true","false","4","3","0","true","true","28","2027年2月期 第1四半期決算短信〔日本基準〕(連結)","2026-07-14","https://www2.jpx.co.jp/disc/31770/140120260624577983.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_primary_evidence_count|generic_jpx_summary"
"3178","チムニー","Standard","小売業","core","false","false","true","false","true","false","4","4","0","true","true","27","2026年3月期 決算短信[日本基準](連結)","2026-05-14","https://www2.jpx.co.jp/disc/31780/140120260513530035.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3179","シュッピン","Prime","小売業","core","false","true","true","true","false","false","2","2","0","true","true","99","中期経営計画の策定に関するお知らせ","2026-05-12","https://www2.jpx.co.jp/disc/31790/140120260512526672.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3180","ビューティガレージ","Prime","卸売業","core","false","true","true","true","false","false","4","4","0","true","true","102","中期経営計画策定に関するお知らせ","2025-06-09","https://www2.jpx.co.jp/disc/31800/140120250609585010.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3181","買取王国","Standard","小売業","core","false","false","true","false","true","false","5","4","0","true","true","31","2026年2月期 決算説明資料","2026-04-24","https://www2.jpx.co.jp/disc/31810/140120260424509840.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3182","オイシックス・ラ・大地","Prime","小売業","core","false","false","true","false","true","false","3","5","0","true","true","23","2026年3月期 通期 決算説明資料","2026-05-14","https://www2.jpx.co.jp/disc/31820/140120260514533959.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3183","ウイン・パートナーズ","Prime","卸売業","core","false","false","true","false","true","false","4","5","0","true","true","27","2026年3月期決算短信〔日本基準〕(連結)","2026-05-15","https://www2.jpx.co.jp/disc/31830/140120260513531062.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3184","ICDAホールディングス","Standard","小売業","core","false","false","true","false","true","false","3","4","0","true","true","23","2026年3月期 決算短信〔日本基準〕(連結)","2026-05-15","https://www2.jpx.co.jp/disc/31840/140120260512524576.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3185","夢展望","Growth","小売業","core","false","true","true","true","false","false","3","3","0","true","true","103","事業計画及び成長可能性に関する事項","2026-05-29","https://www2.jpx.co.jp/disc/31850/140120260528552813.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_primary_evidence_count|generic_jpx_summary"
"3186","ネクステージ","Prime","小売業","core","false","false","true","false","true","false","4","3","0","true","true","28","2026年11月期 第2四半期(中間期)決算短信〔日本基準〕(連結)","2026-07-06","https://www2.jpx.co.jp/disc/31860/140120260703587371.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3187","ミラタップ","Growth","小売業","core","false","true","true","true","false","false","5","4","0","true","true","109","事業計画及び成長可能性に関する事項","2025-12-12","https://www2.jpx.co.jp/disc/31870/140120251212518659.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3189","ANAPホールディングス","Standard","小売業","core","false","false","true","false","true","false","5","3","0","true","true","32","2026年8月期第3四半期決算短信〔日本基準〕(連結)","2026-07-15","https://www2.jpx.co.jp/disc/31890/140120260715594380.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3190","ホットマン","Standard","小売業","core","false","false","true","false","true","false","3","4","0","true","true","23","2026年3月期 決算短信〔日本基準〕(非連結)","2026-05-08","https://www2.jpx.co.jp/disc/31900/140120260507518392.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3191","ジョイフル本田","Prime","小売業","core","false","true","true","true","false","false","4","5","0","true","true","102","中期経営計画の策定に関するお知らせ","2025-08-01","https://www2.jpx.co.jp/disc/31910/140120250731525945.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3192","白鳩","Standard","小売業","core","false","true","true","true","false","false","2","1","0","true","false","76","中期経営計画の修正に関するお知らせ","2022-02-17","https://www2.jpx.co.jp/disc/31920/140120220214589434.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3193","エターナルホスピタリティグループ","Prime","小売業","core","false","true","true","true","false","false","4","5","0","true","true","97","2024年7月期 決算説明および中期経営計画","2024-09-19","https://www2.jpx.co.jp/disc/31930/140120240918586032.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3195","ジェネレーションパス","Standard","小売業","core","false","true","true","true","false","false","3","3","0","true","true","101","事業計画及び成長可能性に関する事項(中期経営計画の進捗)","2026-01-28","https://www2.jpx.co.jp/disc/31950/140120260128540351.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3196","ホットランドホールディングス","Prime","小売業","core","false","false","true","false","true","false","4","3","0","true","true","27","2026年12月期 第1四半期決算短信〔日本基準〕(連結)","2026-05-15","https://www2.jpx.co.jp/disc/31960/140120260515537737.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3197","すかいらーくホールディングス","Prime","小売業","core","false","true","false","true","false","false","3","0","4","true","true","167","中期事業計画2025年~2027年/2025年実績更新","2026-05-13","https://corp.skylark.co.jp/ir/strategy/growth/",""
"3199","綿半ホールディングス","Prime","小売業","core","false","false","true","false","true","false","6","5","0","true","true","31","2026年3月期決算短信〔日本基準〕(連結)","2026-05-11","https://www2.jpx.co.jp/disc/31990/140120260508519234.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"319A","技術承継機構","Growth","金属製品","core","false","true","true","true","false","false","4","4","0","true","true","106","事業計画及び成長可能性に関する事項","2026-02-13","https://www2.jpx.co.jp/disc/319A0/140120260212558731.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3201","日本毛織","Prime","繊維製品","core","false","true","true","true","false","false","3","5","0","true","true","89","「ニッケグループRN130第3次中期経営計画(2024~2026 年度)」の策定について","2024-01-12","https://www2.jpx.co.jp/disc/32010/140120240109512337.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3202","ダイトウボウ","Standard","繊維製品","core","false","true","true","true","false","false","3","5","0","true","true","91","新中期経営計画策定のお知らせ","2024-05-09","https://www2.jpx.co.jp/disc/32020/140120240509586397.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3204","トーア紡コーポレーション","Standard","繊維製品","core","false","true","true","true","false","false","6","4","0","true","true","110","中期経営計画の修正に関するお知らせ","2026-02-13","https://www2.jpx.co.jp/disc/32040/140120260212558620.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3205","ダイドーリミテッド","Standard","繊維製品","core","false","true","true","true","false","false","4","5","0","true","true","106","中期経営計画の見直しに関するお知らせ","2026-02-27","https://www2.jpx.co.jp/disc/32050/140120260226570779.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3221","ヨシックスホールディングス","Prime","小売業","core","false","false","true","false","true","false","3","3","0","true","true","23","2026年3月期 決算説明資料","2026-05-08","https://www2.jpx.co.jp/disc/32210/140120260508519968.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3222","ユナイテッド・スーパーマーケット・ホールディングス","Standard","小売業","core","false","false","true","false","true","false","5","4","0","true","true","32","2027年2月期 第1四半期決算短信〔日本基準〕(連結)","2026-07-06","https://www2.jpx.co.jp/disc/32220/140120260706588028.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3223","エスエルディー","Standard","小売業","core","false","false","true","false","true","false","3","3","0","true","true","18","2026年2月期 第1四半期決算_決算説明資料","2025-07-14","https://www2.jpx.co.jp/disc/32230/140120250714513511.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3224","ゼネラル・オイスター","Growth","小売業","core","false","true","true","true","false","false","5","4","0","true","true","112","事業計画及び成長可能性に関する事項","2026-06-29","https://www2.jpx.co.jp/disc/32240/140120260629582932.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3231","野村不動産ホールディングス","Prime","不動産業","core","false","false","false","true","false","false","0","0","5","true","true","155","経営計画(長期経営方針・3カ年計画)","2025-04-24","https://www.nomura-re-hd.co.jp/ir/pdf/plan2025_presen.pdf",""
"3232","三重交通グループホールディングス","Prime","不動産業","core","false","true","false","true","false","false","3","0","4","true","true","161","中期経営計画 2023-2026/数値計画見直し","2025-05-08","https://holdings.sanco.co.jp/ir/management/plan/",""
"3236","プロパスト","Standard","不動産業","core","false","false","true","false","true","false","3","5","0","true","true","24","2026年5月期 決算短信〔日本基準〕(連結)","2026-07-13","https://www2.jpx.co.jp/disc/32360/140120260713592332.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3237","イントランス","Growth","不動産業","core","false","true","true","true","false","false","4","4","0","true","true","108","事業計画及び成長可能性に関する資料","2026-06-29","https://www2.jpx.co.jp/disc/32370/140120260629583587.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3238","セントラル総合開発","Standard","不動産業","core","false","true","true","true","false","false","2","4","0","true","true","93","セントラル総合開発グループ中期経営計画(2025~2027年度)策定および長期経営計画の見直しのお知らせ","2025-05-09","https://www2.jpx.co.jp/disc/32380/140120250424522282.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"323A","フライヤー","Growth","情報・通信業","core","false","true","true","true","false","false","3","2","0","true","true","103","事業計画及び成長可能性に関する説明資料","2026-05-25","https://www2.jpx.co.jp/disc/323A0/140120260525546513.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3241","ウィル","Standard","不動産業","core","false","false","true","false","true","false","3","4","0","true","true","10","2023年12月期 決算説明資料","2024-02-20","https://www2.jpx.co.jp/disc/32410/140120240219539625.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3242","アーバネットコーポレーション","Standard","不動産業","core","false","true","true","true","false","false","6","5","0","true","true","105","アーバネットグループ中期経営計画策定に関するお知らせ","2025-05-13","https://www2.jpx.co.jp/disc/32420/140120250513546640.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3245","ディア・ライフ","Prime","不動産業","core","false","true","true","true","false","false","6","5","0","true","false","88","新中期経営計画「突破 2025」策定に関するお知らせ","2022-11-14","https://www2.jpx.co.jp/disc/32450/140120221111565253.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3246","コーセーアールイー","Standard","不動産業","core","false","true","true","true","false","false","2","4","0","true","true","98","中期経営計画の策定に関するお知らせ","2026-03-12","https://www2.jpx.co.jp/disc/32460/140120260303574720.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3248","アールエイジ","Standard","不動産業","core","false","false","true","false","true","false","4","3","0","true","true","28","2026年10月期 第2四半期(中間期)決算短信[日本基準](連結)","2026-06-11","https://www2.jpx.co.jp/disc/32480/140120260610567765.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"324A","ブッキングリゾート","Growth","サービス業","core","false","true","true","true","false","false","4","4","0","true","true","102","事業計画及び成長可能性に関する事項","2025-07-31","https://www2.jpx.co.jp/disc/324A0/140120250731525568.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3252","地主","Prime","不動産業","core","false","true","true","true","false","false","4","4","0","true","true","106","中期経営計画(2026-2028)策定に関するお知らせ","2026-02-12","https://www2.jpx.co.jp/disc/32520/140120260212556118.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"325A","TENTIAL","Growth","繊維製品","core","false","false","true","true","true","false","5","4","0","true","true","63","2025年8月期 通期決算説明資料(事業計画及び成長可能性に関する資料)","2025-10-15","https://www2.jpx.co.jp/disc/325A0/140120251015574109.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3261","グランディーズ","Growth","不動産業","core","false","true","true","true","false","false","4","4","0","true","true","106","事業計画及び成長可能性に関する事項","2026-03-27","https://www2.jpx.co.jp/disc/32610/140120260325588866.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3266","ファンドクリエーショングループ","Standard","不動産業","core","false","false","true","false","true","false","4","4","0","true","true","28","2026年11月期 第2四半期(中間期)決算短信〔日本基準〕(連結)","2026-07-15","https://www2.jpx.co.jp/disc/32660/140120260714592880.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3267","フィル・カンパニー","Standard","建設業","core","false","true","true","true","false","false","5","5","0","true","true","97","中期経営計画策定に関するお知らせ","2024-01-12","https://www2.jpx.co.jp/disc/32670/140120240111513701.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3271","THEグローバル社","Standard","不動産業","core","false","false","true","false","true","false","3","2","0","true","true","22","2026年6月期 第2四半期(中間期)決算説明資料","2026-02-06","https://www2.jpx.co.jp/disc/32710/140120260206550700.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3276","JPMC","Prime","不動産業","core","false","true","true","true","false","false","4","5","0","true","true","106","JPMC中長期経営方針","2026-02-12","https://www2.jpx.co.jp/disc/32760/140120260212557447.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3277","サンセイランディック","Standard","不動産業","core","false","true","true","true","false","false","3","3","0","true","true","99","通期業績予想及び期末配当予想並びに中期経営計画の修正に関するお知らせ","2025-08-08","https://www2.jpx.co.jp/disc/32770/140120250807535712.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3280","エストラスト","Standard","不動産業","core","false","false","true","false","true","false","3","3","0","true","true","24","2027年2月期(第29期)第1四半期 決算説明資料","2026-07-10","https://www2.jpx.co.jp/disc/32800/140120260710591102.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_primary_evidence_count|generic_jpx_summary"
"3284","フージャースホールディングス","Prime","不動産業","core","false","true","true","true","false","false","4","5","0","true","true","107","第3次中期経営計画(2027年3月期-2031年3月期)の策定に関するお知らせ","2026-05-13","https://www2.jpx.co.jp/disc/32840/140120260513529883.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
